2016-01-04 00:00:00;8,04
2016-01-05 00:00:00;8,01
2016-01-06 00:00:00;7,75
2016-01-07 00:00:00;7,55
2016-01-08 00:00:00;7,41
2016-01-11 00:00:00;7,15
2016-01-12 00:00:00;7,14
2016-01-13 00:00:00;7,24
2016-01-14 00:00:00;7,1
2016-01-15 00:00:00;6,68
2016-01-18 00:00:00;6,74
2016-01-19 00:00:00;6,82
2016-01-20 00:00:00;6,33
2016-01-21 00:00:00;6,17
2016-01-22 00:00:00;6,31
2016-01-25 00:00:00;5,9
2016-01-26 00:00:00;6,07
2016-01-27 00:00:00;5,91
2016-01-28 00:00:00;6,09
2016-01-29 00:00:00;6,03
2016-02-01 00:00:00;5,7
